Date,^gspc,^dji,^ixic,FZROX,FZILX,FEMKX,FNILX,FMSDX,FSSNX,FXNAX,FSHBX,FUAMX,FNBGX,VTI,VXUS,VWO,VV,VO,VB,BND,BSV,VTIP,VGIT,VGLT
2024-10-25,5808.1201171875,42114.3984375,18518.609375,20.005434036254883,11.797176361083984,40.338287353515625,20.542478561401367,14.001669883728027,27.30215835571289,10.21034049987793,8.314891815185547,9.509519577026367,9.423808097839355,283.626708984375,61.14866638183594,45.8844108581543,264.0830078125,262.8584289550781,234.64163208007812,72.02510833740234,76.61915588378906,48.26143264770508,58.07843017578125,57.000213623046875
2024-10-28,5823.52001953125,42387.5703125,18567.189453125,20.084545135498047,11.865199089050293,40.34822463989258,20.601848602294922,14.060747146606445,27.748109817504883,10.200486183166504,8.314891815185547,9.48989200592041,9.394266128540039,284.7789611816406,61.56037139892578,46.030723571777344,264.8579406738281,264.4349670410156,237.29098510742188,71.9365005493164,76.5600814819336,48.202083587646484,57.97014617919922,56.82343673706055
2024-10-29,5832.919921875,42233.05078125,18712.75,20.114212036132812,11.84576416015625,40.34822463989258,20.631534576416016,14.060747146606445,27.678739547729492,10.200486183166504,8.314891815185547,9.48989200592041,9.404114723205566,285.1563720703125,61.34471893310547,45.85514450073242,265.32489013671875,263.8003845214844,237.12229919433594,71.99555206298828,76.5994644165039,48.25154113769531,58.009525299072266,56.882362365722656
2024-10-30,5813.669921875,42141.5390625,18607.9296875,20.054880142211914,11.768023490905762,40.0401496887207,20.56226921081543,14.021361351013184,27.619279861450195,10.200486183166504,8.305063247680664,9.470263481140137,9.423808097839355,284.4511413574219,60.98202133178711,45.52349853515625,264.5400085449219,263.57232666015625,237.2115936279297,71.92665100097656,76.5009765625,48.25154113769531,57.91108322143555,57.000213623046875
2024-10-31,5705.4501953125,41763.4609375,18095.150390625,19.68898582458496,11.66112995147705,39.583003997802734,20.186248779296875,13.94831371307373,27.173328399658203,10.220254898071289,8.334653854370117,9.494861602783203,9.472207069396973,279.1469421386719,60.62912368774414,45.42595672607422,259.3936767578125,260.4788513183594,233.8180389404297,71.91680908203125,76.47142028808594,48.25154113769531,57.881553649902344,57.08860397338867
2024-11-01,5728.7998046875,42052.19140625,18239.919921875,19.768096923828125,11.699999809265137,39.84138870239258,20.275306701660156,13.908827781677246,27.341798782348633,10.1708345413208,8.334653854370117,9.445667266845703,9.343803405761719,280.3388977050781,60.6977424621582,45.43571090698242,260.5957946777344,260.4193420410156,234.4134063720703,71.63831329345703,76.42597961425781,48.19219207763672,57.68997573852539,56.341453552246094
2024-11-04,5712.68994140625,41794.6015625,18179.98046875,19.72854232788086,11.72915267944336,40.089839935302734,20.21593475341797,13.869342803955078,27.450809478759766,10.220254898071289,8.334653854370117,9.485023498535156,9.462329864501953,279.8323059082031,60.883995056152344,45.58202362060547,259.94012451171875,260.3499450683594,235.0385284423828,71.9247055053711,76.5346450805664,48.19219207763672,57.87760543823242,57.120140075683594
2024-11-05,5782.759765625,42221.87890625,18439.169921875,19.985654830932617,11.85548210144043,40.646366119384766,20.463315963745117,13.968056678771973,27.966129302978516,10.23013973236084,8.334653854370117,9.485023498535156,9.51171588897705,283.3883056640625,61.55057144165039,46.24531936645508,263.2286071777344,264.425048828125,238.9778289794922,72.10247802734375,76.50502014160156,48.19219207763672,57.86772537231445,57.36656188964844
2024-11-06,5929.0400390625,43729.9296875,18983.470703125,20.539440155029297,11.719435691833496,40.457542419433594,20.997657775878906,14.135869026184082,29.601287841796875,10.160948753356934,8.324790954589844,9.406310081481934,9.284540176391602,291.3148498535156,60.805572509765625,45.806373596191406,269.86517333984375,271.3755187988281,248.82113647460938,71.50992584228516,76.3469467163086,48.291107177734375,57.522098541259766,56.035888671875
2024-11-07,5973.10009765625,43729.33984375,19269.4609375,20.687774658203125,11.904069900512695,41.2227668762207,21.165876388549805,14.254327774047852,29.48236656188965,10.23013973236084,8.334653854370117,9.475184440612793,9.383312225341797,293.3511047363281,61.85445022583008,46.80131912231445,272.09063720703125,272.2579650878906,249.29742431640625,72.04320526123047,76.55440521240234,48.360347747802734,57.84798049926758,56.65686798095703
